plan_id/id,id,state,tipo_proceso/id,clasificacion_id/id,nombre_proyecto_idu,centro_costo,nombre_punto_inversion,dependencia/id,dependencia/name,description,presupuesto,fuente/id,plazo_de_ejecucion,unidad_meta_fisica/id,cantidad_meta_fisica,localidad,fecha_radicacion,fecha_crp,fecha_acta_inicio,tipo_proceso_seleccion/id
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_150,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),22396,AV.C.CALI CR.91-TV SUBA-H. JUAN AMARILLO,__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. C. Cali - Cra 91 - Tv. Suba - Humedal J. Amarillo. Depende de procesos de pertenencias.,100000000,__export__.plan_contratacion_idu_fuente_3,18 meses,Unidad predial,7,Suba,,2014-11-30,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_151,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),23560,"AVENIDA CIUDAD DE CALI, DESDE AVENIDA BOSA HASTA AVENIDA SAN BERNARDINO",__export__.hr_department_72,DTC,"Estudio, diseño y construcción de la Avenida Ciudad de Cali desde la Avenida Bosa hasta la Avenida San Bernardino",49156383000,__export__.plan_contratacion_idu_fuente_5,18 meses,Km,"2,3",Bosa,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_152,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),23561,"AVENIDA CIUDAD DE CALI, DESDE AVENIDA BOSA HASTA AVENIDA SAN BERNARDINO",__export__.hr_department_72,DTC,"Interventoría del estudio, diseño y construcción de la Avenida Ciudad de Cali desde la Avenida Bosa hasta la Avenida San Bernardino",6703143000,__export__.plan_contratacion_idu_fuente_5,18 meses,unidad,1,Bosa,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_153,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),23562,"AVENIDA CIUDAD DE CALI, DESDE AVENIDA BOSA HASTA AVENIDA SAN BERNARDINO",__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. C. Cali - Av. Bosa - San Bernardino,35124000000,__export__.plan_contratacion_idu_fuente_5,13 meses,Unidad predial,482,Bosa,,2014-08-30,2014-08-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_154,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),30332,"AVENIDA CIUDAD DE CALI, DESDE AVENIDA BOSA HASTA AVENIDA SAN BERNARDINO",__export__.hr_department_36,DTD,"Estudio, diseño y construcción de la Avenida Ciudad de Cali desde la Avenida Bosa hasta la Avenida San Bernardino",2457820000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Bosa,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_155,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA CIUDAD DE CALI (AK 86),30430,"AVENIDA CIUDAD DE CALI, DESDE AVENIDA BOSA HASTA AVENIDA SAN BERNARDINO",__export__.hr_department_36,DTD,"Interventoría del estudio, diseño y construcción de la Avenida Ciudad de Cali desde la Avenida Bosa hasta la Avenida San Bernardino",335180000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Bosa,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_156,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA COMUNEROS (AC 6),20614,AV. COMUNEROS: DE AV.CARACAS-AV. CIRCUNV,__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. Comuneros - Av. Caracas - Av. Circunvalar.,400000000,__export__.plan_contratacion_idu_fuente_6,13 meses,Unidad predial,3,Candelaria,,2014-08-30,2014-08-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_157,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_19,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA COMUNEROS (AC 6),21030,AV.COMUNEROS TRAMO:CR.10-CR.2 E,__export__.hr_department_66,DTDP,Reconocimiento económico a unidades sociales para el proyecto Av. Comuneros - Av. Caracas - Av. Circunvalar.,30000000,__export__.plan_contratacion_idu_fuente_6,13 meses,Unidad Social,6,Candelaria,,2014-09-30,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_158,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA GERMAN ARCINIEGAS (Cra 11),30348,INTERS.AV.CR.11 POR AV.CR.9,__export__.hr_department_72,DTC,Pago de reconocimiento del contrato 071 de 2009,793000000,__export__.plan_contratacion_idu_fuente_3,N/A,unidad,1,Usaquén,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_159,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA GERMAN ARCINIEGAS (Cra 11),30350,AV.CR.11 TRAMO CL.106-AV.9,__export__.hr_department_72,DTC,Pago de reconocimiento del contrato 071 de 2009,400000000,__export__.plan_contratacion_idu_fuente_3,N/A,N/A,N/A,Usaquén,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_160,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_15,VIAS URBANIZADORES,20044,INTERVENTORÍA URBANIZACIONES,__export__.hr_department_72,DTC,Interventoría de Urbanizadores,1252964000,__export__.plan_contratacion_idu_fuente_16,8 meses,unidad,1,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_161,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_15,VIAS URBANIZADORES,20044,INTERVENTORÍA URBANIZACIONES,__export__.hr_department_72,DTC,Interventoría de Urbanizadores,38352000,__export__.plan_contratacion_idu_fuente_26,8 meses,unidad,1,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_162,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AV FRANCISCO MIRANDA (CL 45),20447,CL.45 ENTRE CRS. 5 Y 13,__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Calle 45 entre carrera 13 - carrera 5.,800000000,__export__.plan_contratacion_idu_fuente_6,13 meses,Unidad predial,4,Chapinero,,2014-09-30,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_163,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_19,__export__.plan_contratacion_idu_clasificador_proyectos_15,AV FRANCISCO MIRANDA (CL 45),21035,CL.45 ENTRE CRS. 5 Y 13,__export__.hr_department_66,DTDP,Reconocimiento económico a unidades sociales para el proyecto Calle 45 entre carrera 13 - carrera 5.,30000000,__export__.plan_contratacion_idu_fuente_6,13 meses,Unidad Social,9,Chapinero,,2014-10-30,2014-10-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_164,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,PROYECTO KFW,20237,"ESTUDIOS Y DISEÑOS Y construcción DE VIAS LOCALES Y ESPACIO PUBLICOS EN LAS LOCALIDADES DE USME, RAFAEL URIBE URIBE, CIUDAD BOLIVAR Y SAN CRISTOBAL, EN BOGOTA D.C EN EL MARCO DEL CONVENIO DE COOPERACION INTERNACIONAL ENTRE EL GOBIERNO ALEMAN A TRAVES DEL KFW Y EL DISTRITO CAPITAL DE BOGOTA  PROGRAMA SUR DE CONVIVEN. CTO 60/2011",__export__.hr_department_72,DTC,Adición o reconocimiento,90000000,__export__.plan_contratacion_idu_fuente_4,N/A,N/A,N/A,NA,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_165,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MEJORAMIENTOS GEOMETRICOS,23608,MEJORAMIENTO GEOMÉTRICO MALLA VIAL ARTERIAL,__export__.hr_department_32,DTM,Mejoramiento geométrico malla vial arterial,4543836000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_166,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MEJORAMIENTOS GEOMETRICOS,23609,MEJORAMIENTO GEOMÉTRICO MALLA VIAL ARTERIAL,__export__.hr_department_32,DTM,Interventoría  mejoramiento geométrico malla vial arterial,545261000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_167,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MEJORAMIENTOS GEOMETRICOS,23610,MEJORAMIENTO GEOMÉTRICO MALLA VIAL INTERMEDIA QUE SOPORTA LAS RUTAS SITP,__export__.hr_department_32,DTM,Mejoramiento geométrico malla vial intermedia,2239846000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_168,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MEJORAMIENTOS GEOMETRICOS,23611,MEJORAMIENTO GEOMÉTRICO MALLA VIAL INTERMEDIA QUE SOPORTA LAS RUTAS SITP,__export__.hr_department_32,DTM,Interventoría  mejoramiento geométrico malla vial intermedia,461192000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_169,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,CARRERA 18,30394,PAR VIAL CRA6 CRA7 DE AV.COMUNEROS A AC1,__export__.hr_department_72,DTC,Construcción del par vial carrera sexta y séptima de la Avenida Comuneros a la calle 6,7217464000,__export__.plan_contratacion_idu_fuente_37,12 meses,Km,"0,6",Santa Fe,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_170,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,PROVISION SENTENCIAS CON PROBABLE CONDENA,20484,PROVISION SENTENCIAS CON PROBABLE CONDENA,__export__.hr_department_15,DTGJ,Cumplir con la orden de los despachos judiciales y otros,3692000000,__export__.plan_contratacion_idu_fuente_5,N/A,Sentencia,6,Entidad,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_171,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO  VIAS RURALES,23622,PROGRAMA DE CONSERVACIÓN MALLA VIAL. MANTENIMIENTO PERIÓDICO,__export__.hr_department_32,DTM,Conservación malla vial rural,5100000000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_172,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,ACCESOS A BARRIOS Y PAVIMENTOS LOCALES,20006,ACCESOS A BARRIOS Y PAVIMENTOS LOCALES,__export__.hr_department_72,DTC,Adición o reconocimiento,982602000,__export__.plan_contratacion_idu_fuente_53,N/A,N/A,1,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_173,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_25,__export__.plan_contratacion_idu_clasificador_proyectos_15,LOCALIDAD DE USME,21278,PTE VEH QUEBRA LA HOYA DEL RAMO-LOC USME,__export__.hr_department_174,DTP,Pte veh Quebrada La Hoya del Ramo -,200000000,__export__.plan_contratacion_idu_fuente_37,N/A,,,Usme,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_174,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA LA SIRENA (CALLE 153),30362,AV.LA SIRENA AC153 AV.L.GOMEZ AK9 A AK7,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de la Avenida Sirena entre la carrera 7 y carrera 9",9188080000,__export__.plan_contratacion_idu_fuente_59,9 meses,Km,"0,947",Usaquén,2014-01-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_175,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA LA SIRENA (CALLE 153),30441,AV.SIRENA AC153 D AV.L.GOMEZ AK9 AV.S.BARBARA (AV 19),__export__.hr_department_36,DTD,Estudio diseño y construcción de la Avenida la Sirena entre la carrera 9 y la carrera 19,996464000,__export__.plan_contratacion_idu_fuente_59,8 meses,1,UN,Usaquén,1014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_176,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA LA SIRENA (CALLE 153),30442,AV.SIRENA AC153 D AV.L.GOMEZ AK9 AV.S.BARBARA (AV 19),__export__.hr_department_36,DTD,"Interventoría del estudio, diseño y construcción de la Avenida la Sirena entre la carrera 9 y la carrera 19",135881000,__export__.plan_contratacion_idu_fuente_59,8 meses,1,UN,Usaquén,1014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_177,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA LA SIRENA (CALLE 153),31713,AV.SIRENA AC153 D AV.L.GOMEZ AK9 AV.S.BARBARA (AV 19),__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. La Sirena - AK 9 Av. Santa Bárbara,8185732000,__export__.plan_contratacion_idu_fuente_59,13 meses,Unidad predial,22,Usaquén,,2014-08-30,2014-08-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_178,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23571,AVENIDA TINTAL (AK 89) DESDE AVENIDA MANUEL CEPEDA VARGAS HASTA AVENIDA ALSACIA (AC 12) - CALZADA OCCIDENTAL,__export__.hr_department_36,DTD,"Estudio, diseño y construcción de la Avenida Tintal desde la Avenida Manuel Cépeda Vargas hasta la Avenida Alsacia",1281000000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_179,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23572,AVENIDA TINTAL (AK 89) DESDE AVENIDA MANUEL CEPEDA VARGAS HASTA AVENIDA ALSACIA (AC 12) - CALZADA OCCIDENTAL,__export__.hr_department_36,DTD,Interventoría del estudio diseño y construcción de la Avenida Tintal desde la Avenida Manuel Cépeda Vargas hasta la Avenida Alsacia,175000000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_180,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23573,AVENIDA TINTAL (AK 89) DESDE AVENIDA MANUEL CEPEDA VARGAS HASTA AVENIDA ALSACIA (AC 12) - CALZADA OCCIDENTAL,__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. El Tintal - Av. Manuel Cepeda - Hasta Alsacia - Calzada Occidental,6911000000,__export__.plan_contratacion_idu_fuente_5,13 meses,Unidad predial,22,Kennedy,,2014-08-30,2014-08-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_181,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23574,AVENIDA TINTAL (AK 89) DESDE AVENIDA MANUEL CEPEDA VARGAS HASTA AVENIDA ALSACIA (AC 12) - CALZADA OCCIDENTAL,__export__.hr_department_72,DTC,Estudio diseño y construcción de la Avenida Tintal desde la Avenida Manuel Cépeda Vargas hasta la Avenida Alsacia,25617649000,__export__.plan_contratacion_idu_fuente_5,17 meses,Km,"1,8",Kennedy,2014-05-30,2014-09-15,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_182,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23575,AVENIDA TINTAL (AK 89) DESDE AVENIDA MANUEL CEPEDA VARGAS HASTA AVENIDA ALSACIA (AC 12) - CALZADA OCCIDENTAL,__export__.hr_department_72,DTC,Interventoría al estudio diseño y construcción de la Avenida Tintal desde la Avenida Manuel Cépeda Vargas hasta la Avenida Alsacia,3493316000,__export__.plan_contratacion_idu_fuente_5,ENTREGA FACT. FEB/14,Consultoría,1,Kennedy,2014-05-30,2014-09-15,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_183,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23576,AVENIDA TINTAL (AK 89) DESDE AVENIDA VILLAVICENCIO HASTA AVENIDA MANUEL CEPEDA VARGAS - CALZADA OCCIDENTAL,__export__.hr_department_36,DTD,"Estudio, diseño y construcción de la Avenida Tintal desde la Avenida Villavicencio hasta la Manuel Cépeda Vargas",1934000000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_184,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23577,AVENIDA TINTAL (AK 89) DESDE AVENIDA VILLAVICENCIO HASTA AVENIDA MANUEL CEPEDA VARGAS - CALZADA OCCIDENTAL,__export__.hr_department_36,DTD,"Interventoría del estudio, diseño y construcción de la Avenida Tintal desde la Avenida Villavicencio hasta la Manuel Cépeda Vargas",264000000,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_185,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23578,AVENIDA TINTAL (AK 89) DESDE AVENIDA VILLAVICENCIO HASTA AVENIDA MANUEL CEPEDA VARGAS - CALZADA OCCIDENTAL,__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. El Tintal - Av. Villavicencio - Av. Manuel Cepeda - Calzada Occidental.,27022000000,__export__.plan_contratacion_idu_fuente_5,13 meses,Unidad predial,235,Kennedy,,2014-08-30,2014-08-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_186,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23579,AVENIDA TINTAL (AK 89) DESDE AVENIDA VILLAVICENCIO HASTA AVENIDA MANUEL CEPEDA VARGAS - CALZADA OCCIDENTAL,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de la Avenida Tintal desde la Avenida Villavicencio hasta la Manuel Cépeda Vargas",38681740000,__export__.plan_contratacion_idu_fuente_5,17 meses,Km,"1,9",Kennedy,2014-05-30,2014-09-15,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_187,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA EL TINTAL (AK 89B),23580,AVENIDA TINTAL (AK 89) DESDE AVENIDA VILLAVICENCIO HASTA AVENIDA MANUEL CEPEDA VARGAS - CALZADA OCCIDENTAL,__export__.hr_department_72,DTC,"Interventoría de estudio, diseño y construcción de la Avenida Tintal desde la Avenida Villavicencio hasta la Manuel Cepeda Vargas",5274783000,__export__.plan_contratacion_idu_fuente_5,17 meses,unidad,1,Kennedy,2014-05-30,2014-09-15,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_188,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_24,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO DE VIAS,20056,DISTRITOS DE  CONSERVACION OCCIDENTE,__export__.hr_department_32,DTM,"Interventoría técnica, administrativa, financiera, legal, social y ambiental de las obras y actividades para la malla vial arterial, intermedia y local de los distritos de conservación en la ciudad de Bogotá, D.C., correspondiente al grupo Nº 6 (Occidente)"".",13534395,__export__.plan_contratacion_idu_fuente_55,N/A,N/A,N/A,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_189,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO DE VIAS,23590,PROGRAMA DE CONSERVACIÓN MALLA VIAL.  REHABILITACIÓN,__export__.hr_department_32,DTM,Conservación malla vial intermedia,13677739000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_190,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO DE VIAS,23590,PROGRAMA DE CONSERVACIÓN MALLA VIAL.  REHABILITACIÓN,__export__.hr_department_32,DTM,Conservación malla vial intermedia,25759646000,__export__.plan_contratacion_idu_fuente_16,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_191,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO DE VIAS,23596,PROGRAMA DE CONSERVACIÓN MALLA VIAL.  REHABILITACIÓN,__export__.hr_department_32,DTM,Conservación malla vial intermedia,2245320000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
